,ID,Game_Name,Match_Name,Num_in_Match,Region,Tournament,Blue_Team_Name,Red_Team_Name,Date,Week,Winner,Blue_kills,Red_kills,Total_kills,Blue_towers,Red_towers,Total_towers,Blue_dragons,Red_dragons,Total_dragons,Blue_barons,Red_barons,Total_barons,Blue_gold,Red_gold,Total_gold,First_blood_team,First_blood_time,First_tower_team,First_tower_time,First_dragon_team,First_dragon_time,First_rift_herald_team,First_rift_herald_time,First_baron_team,First_baron_time,Game_time,Blue_players,Red_players
259,2601422,Top Esports  vs LNG Esports ,Top Esports vs LNG Esports 7,3,LPL,LPL Spring 2022,Top Esports ,LNG Esports ,2022-03-06,7,blue,17,7,24,10,2,12,3,0,3,1,0,1,57.4,44.9,102.3,blue,0,,0,,0,,0,,0,1711,"Wayward,Tian,Knight,JackeyLove,Mark,","Ale,Tarzan,Doinb,Light,LvMao,"
260,2611422,Funplus Phoenix  vs Team WE ,FPX vs Team WE 8,1,LPL,LPL Spring 2022,Funplus Phoenix ,Team WE ,2022-03-07,8,red,9,18,27,3,9,12,2,0,2,0,1,1,46.1,53.4,99.5,blue,0,,0,,0,,0,,0,1659,"Xiaolaohu,Clid,Care,Lwx,Hang,","Biubiu,beishang,xiye,Xing,Kedaya,"
261,2621422,Funplus Phoenix  vs Team WE ,FPX vs Team WE 8,2,LPL,LPL Spring 2022,Funplus Phoenix ,Team WE ,2022-03-07,8,blue,9,11,20,8,4,12,3,0,3,1,0,1,56.3,50.0,106.3,blue,0,,0,,0,,0,,0,1841,"Xiaolaohu,Clid,Care,Lwx,Hang,","Biubiu,beishang,xiye,Xing,Kedaya,"
262,2631422,Funplus Phoenix  vs Team WE ,FPX vs Team WE 8,3,LPL,LPL Spring 2022,Funplus Phoenix ,Team WE ,2022-03-07,8,blue,18,8,26,10,2,12,4,0,4,2,0,2,64.7,51.6,116.3,blue,0,,0,,0,,0,,0,1925,"Xiaolaohu,Clid,Care,Lwx,Hang,","Biubiu,beishang,xiye,Xing,Kedaya,"
263,2641422,Anyone s Legend  vs Edward Gaming ,AL vs EDG 8,1,LPL,LPL Spring 2022,Anyone s Legend ,Edward Gaming ,2022-03-07,8,blue,15,2,17,9,3,12,4,0,4,1,0,1,56.6,46.5,103.1,blue,0,,0,,0,,0,,0,1786,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","Flandre,Jiejie,Scout,Viper,meiko,"
264,2651422,Edward Gaming  vs Anyone s Legend ,AL vs EDG 8,2,LPL,LPL Spring 2022,Edward Gaming ,Anyone s Legend ,2022-03-07,8,blue,14,3,17,10,2,12,4,0,4,1,0,1,52.2,40.6,92.8,blue,0,,0,,0,,0,,0,1533,"Flandre,Jiejie,Scout,Viper,meiko,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
265,2661422,Anyone s Legend  vs Edward Gaming ,AL vs EDG 8,3,LPL,LPL Spring 2022,Anyone s Legend ,Edward Gaming ,2022-03-07,8,blue,24,17,41,11,4,15,3,0,3,3,0,3,76.6,69.2,145.8,blue,0,,0,,0,,0,,0,2307,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","Flandre,Jiejie,Scout,Viper,meiko,"
266,2671422,LNG Esports  vs JD Gaming ,JD Gaming vs LNG Esports 8,1,LPL,LPL Spring 2022,LNG Esports ,JD Gaming ,2022-03-08,8,red,7,16,23,4,10,14,0,0,0,0,1,1,51.5,59.4,110.9,blue,0,,0,,0,,0,,0,1858,"Ale,Tarzan,Doinb,Light,LvMao,","369,Kanavi,Yagao,Hope,Missing,"
267,2681422,LNG Esports  vs JD Gaming ,JD Gaming vs LNG Esports 8,2,LPL,LPL Spring 2022,LNG Esports ,JD Gaming ,2022-03-08,8,red,9,16,25,3,10,13,1,0,1,0,1,1,47.5,53.6,101.1,blue,0,,0,,0,,0,,0,1623,"Ale,Tarzan,Doinb,Light,LvMao,","369,Kanavi,Yagao,Hope,Missing,"
268,2691422,Victory Five  vs Bilibili Gaming ,V5 vs BLG 8,1,LPL,LPL Spring 2022,Victory Five ,Bilibili Gaming ,2022-03-08,8,red,2,14,16,5,9,14,3,0,3,0,2,2,60.0,71.6,131.6,red,0,,0,,0,,0,,0,2351,"Rich,Karsa,RooKie,Photic,Ppgod,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
269,2701422,Bilibili Gaming  vs Victory Five ,V5 vs BLG 8,2,LPL,LPL Spring 2022,Bilibili Gaming ,Victory Five ,2022-03-08,8,red,6,13,19,0,8,8,0,0,0,0,1,1,35.5,45.9,81.4,blue,0,,0,,0,,0,,0,1443,"Breathe,WeiWei,FoFo,Doggo,Crisp,","Rich,Karsa,RooKie,Photic,Ppgod,"
270,2711422,Victory Five  vs Bilibili Gaming ,V5 vs BLG 8,3,LPL,LPL Spring 2022,Victory Five ,Bilibili Gaming ,2022-03-08,8,blue,23,23,46,11,4,15,0,0,0,2,0,2,73.6,65.8,139.39999999999998,blue,0,,0,,0,,0,,0,2248,"Rich,Karsa,RooKie,Photic,Ppgod,","Breathe,WeiWei,FoFo,Uzi,Crisp,"
271,2721422,TT  vs Ultra Prime ,Ultra Prime vs TT 8,1,LPL,LPL Spring 2022,TT ,Ultra Prime ,2022-03-09,8,red,6,18,24,4,10,14,0,0,0,1,1,2,60.9,68.3,129.2,red,0,,0,,0,,0,,0,2186,"New,Chieftain,Ucal,Puff,Southwind,","Aliez,H4cker,Cryin,Elk,ShiauC,"
272,2731422,TT  vs Ultra Prime ,Ultra Prime vs TT 8,2,LPL,LPL Spring 2022,TT ,Ultra Prime ,2022-03-09,8,blue,17,8,25,11,2,13,2,0,2,1,0,1,64.5,53.1,117.6,blue,0,,0,,0,,0,,0,2005,"New,Chieftain,Ucal,Puff,Southwind,","Aliez,H4cker,Cryin,Elk,ShiauC,"
273,2741422,TT  vs Ultra Prime ,Ultra Prime vs TT 8,3,LPL,LPL Spring 2022,TT ,Ultra Prime ,2022-03-09,8,red,8,14,22,2,6,8,1,0,1,0,1,1,43.7,51.5,95.2,red,0,,0,,0,,0,,0,1757,"New,Chieftain,Ucal,Puff,Southwind,","Aliez,H4cker,Cryin,Elk,ShiauC,"
274,2751422,Royal Never Give Up  vs LGD Gaming ,RNG vs LGD Gaming 8,1,LPL,LPL Spring 2022,Royal Never Give Up ,LGD Gaming ,2022-03-09,8,blue,18,4,22,8,0,8,4,0,4,1,0,1,55.5,41.9,97.4,blue,0,,0,,0,,0,,0,1664,"Bin,Wei,xiaohu,GALA,Ming,","fearness,Shad0w,Jay,Eric,jinjiao,"
275,2761422,LGD Gaming  vs Royal Never Give Up ,RNG vs LGD Gaming 8,2,LPL,LPL Spring 2022,LGD Gaming ,Royal Never Give Up ,2022-03-09,8,red,5,22,27,1,11,12,0,0,0,0,1,1,40.7,56.8,97.5,red,0,,0,,0,,0,,0,1525,"fearness,Shad0w,Jay,Eric,jinjiao,","Bin,Wei,xiaohu,GALA,Ming,"
276,2771422,Team WE  vs Invictus Gaming ,IG vs Team WE 8,1,LPL,LPL Spring 2022,Team WE ,Invictus Gaming ,2022-03-10,8,blue,16,8,24,7,2,9,2,0,2,1,0,1,47.5,40.7,88.2,blue,0,,0,,0,,0,,0,1424,"Biubiu,beishang,xiye,Xing,Kedaya,","Zika,XUN,Mole,Wink,XinLiu,"
277,2781422,Team WE  vs Invictus Gaming ,IG vs Team WE 8,2,LPL,LPL Spring 2022,Team WE ,Invictus Gaming ,2022-03-10,8,red,17,23,40,4,10,14,3,0,3,1,2,3,67.7,76.2,143.9,blue,0,,0,,0,,0,,0,2353,"Biubiu,beishang,xiye,Xing,Kedaya,","Zika,XUN,Mole,Wink,XinLiu,"
278,2791422,Invictus Gaming  vs Team WE ,IG vs Team WE 8,3,LPL,LPL Spring 2022,Invictus Gaming ,Team WE ,2022-03-10,8,red,8,15,23,3,8,11,1,0,1,0,2,2,55.5,63.1,118.6,blue,0,,0,,0,,0,,0,2048,"Zika,XUN,Mole,Wink,XinLiu,","Biubiu,beishang,xiye,Xing,Kedaya,"
279,2801422,JD Gaming  vs TT ,TT vs JD Gaming 8,1,LPL,LPL Spring 2022,JD Gaming ,TT ,2022-03-11,8,blue,14,6,20,11,1,12,2,0,2,1,0,1,55.1,44.7,99.8,blue,0,,0,,0,,0,,0,1644,"369,Kanavi,Yagao,Hope,Missing,","New,Chieftain,Ucal,Puff,Southwind,"
280,2811422,JD Gaming  vs TT ,TT vs JD Gaming 8,2,LPL,LPL Spring 2022,JD Gaming ,TT ,2022-03-11,8,blue,14,11,25,8,2,10,4,0,4,0,0,0,50.8,45.1,95.9,blue,0,,0,,0,,0,,0,1654,"369,Kanavi,Yagao,Hope,Missing,","New,Chieftain,Ucal,Puff,Southwind,"
281,2821422,Rare Atom  vs Ultra Prime ,Rare Atom vs Ultra Prime 8,1,LPL,LPL Spring 2022,Rare Atom ,Ultra Prime ,2022-03-11,8,blue,10,12,22,10,3,13,0,0,0,1,0,1,64.7,54.1,118.8,blue,0,,0,,0,,0,,0,1962,"Cube,Leyan,Strive,iBOY,yuyanjia,","Aliez,H4cker,Cryin,Elk,ShiauC,"
282,2831422,Rare Atom  vs Ultra Prime ,Rare Atom vs Ultra Prime 8,2,LPL,LPL Spring 2022,Rare Atom ,Ultra Prime ,2022-03-11,8,blue,19,17,36,11,8,19,4,0,4,1,1,2,80.0,76.9,156.9,blue,0,,0,,0,,0,,0,2584,"Cube,Leyan,Strive,iBOY,yuyanjia,","Aliez,H4cker,Cryin,Elk,ShiauC,"
283,2841422,Weibo Gaming  vs Top Esports ,Top Esports vs WBG 8,1,LPL,LPL Spring 2022,Weibo Gaming ,Top Esports ,2022-03-11,8,red,3,15,18,3,10,13,1,0,1,0,1,1,44.9,54.8,99.7,blue,0,,0,,0,,0,,0,1611,"TheShy,SofM,Angel,huanfeng,ON,","Wayward,Tian,Knight,JackeyLove,Mark,"
284,2851422,Top Esports  vs Weibo Gaming ,Top Esports vs WBG 8,2,LPL,LPL Spring 2022,Top Esports ,Weibo Gaming ,2022-03-11,8,blue,20,8,28,10,1,11,4,0,4,1,0,1,63.2,50.7,113.9,red,0,,0,,0,,0,,0,1891,"Wayward,Tian,Knight,JackeyLove,Mark,","TheShy,SofM,Angel,huanfeng,ON,"
285,2861422,LGD Gaming  vs LNG Esports ,LGD Gaming vs LNG Esports 8,1,LPL,LPL Spring 2022,LGD Gaming ,LNG Esports ,2022-03-12,8,blue,25,5,30,9,1,10,4,0,4,1,0,1,64.2,49.5,113.7,blue,0,,0,,0,,0,,0,1828,"fearness,Shad0w,Jay,Eric,jinjiao,","Ale,Tarzan,Doinb,Light,Iwandy,"
286,2871422,LNG Esports  vs LGD Gaming ,LGD Gaming vs LNG Esports 8,2,LPL,LPL Spring 2022,LNG Esports ,LGD Gaming ,2022-03-12,8,blue,13,4,17,10,1,11,4,0,4,1,0,1,50.5,40.6,91.1,blue,0,,0,,0,,0,,0,1527,"Ale,Tarzan,Doinb,Light,Iwandy,","fearness,Shad0w,Jay,Eric,jinjiao,"
287,2881422,LGD Gaming  vs LNG Esports ,LGD Gaming vs LNG Esports 8,3,LPL,LPL Spring 2022,LGD Gaming ,LNG Esports ,2022-03-12,8,red,4,20,24,4,9,13,1,0,1,0,1,1,49.8,59.7,109.5,red,0,,0,,0,,0,,0,1906,"fearness,Shad0w,Jay,Eric,jinjiao,","Ale,Tarzan,Doinb,Light,Iwandy,"
288,2891422,Bilibili Gaming  vs Edward Gaming ,BLG vs EDG 8,1,LPL,LPL Spring 2022,Bilibili Gaming ,Edward Gaming ,2022-03-12,8,blue,12,4,16,7,7,14,4,0,4,0,0,0,56.5,56.6,113.1,blue,0,,0,,0,,0,,0,2018,"Breathe,WeiWei,FoFo,Uzi,Crisp,","Flandre,Jiejie,Scout,Viper,meiko,"
289,2901422,Edward Gaming  vs Bilibili Gaming ,BLG vs EDG 8,2,LPL,LPL Spring 2022,Edward Gaming ,Bilibili Gaming ,2022-03-12,8,blue,20,16,36,8,4,12,4,0,4,1,0,1,65.3,60.3,125.6,red,0,,0,,0,,0,,0,2022,"Flandre,Jiejie,Scout,Viper,meiko,","Breathe,WeiWei,FoFo,Uzi,Crisp,"
290,2911422,Bilibili Gaming  vs Edward Gaming ,BLG vs EDG 8,3,LPL,LPL Spring 2022,Bilibili Gaming ,Edward Gaming ,2022-03-12,8,red,7,17,24,3,10,13,2,0,2,0,2,2,57.5,69.0,126.5,blue,0,,0,,0,,0,,0,2230,"Breathe,WeiWei,FoFo,Uzi,Crisp,","Flandre,Jiejie,Scout,Viper,meiko,"
291,2921422,Weibo Gaming  vs Rare Atom ,WBG vs Rare Atom 8,1,LPL,LPL Spring 2022,Weibo Gaming ,Rare Atom ,2022-03-13,8,red,12,18,30,4,9,13,3,0,3,1,1,2,63.3,72.5,135.8,blue,0,,0,,0,,0,,0,2185,"TheShy,SofM,Angel,huanfeng,ON,","Cube,Leyan,Strive,iBOY,yuyanjia,"
292,2931422,Weibo Gaming  vs Rare Atom ,WBG vs Rare Atom 8,2,LPL,LPL Spring 2022,Weibo Gaming ,Rare Atom ,2022-03-13,8,red,2,13,15,1,10,11,0,0,0,0,1,1,44.9,57.8,102.7,red,0,,0,,0,,0,,0,1702,"TheShy,SofM,Angel,huanfeng,ON,","Cube,Leyan,Strive,iBOY,yuyanjia,"
293,2941422,Invictus Gaming  vs Top Esports ,IG vs Top Esports 8,1,LPL,LPL Spring 2022,Invictus Gaming ,Top Esports ,2022-03-13,8,blue,24,7,31,9,2,11,4,0,4,2,0,2,61.5,46.9,108.4,blue,0,,0,,0,,0,,0,1714,"Zika,XUN,Yuekai,Wink,XinLiu,","Wayward,Tian,Knight,JackeyLove,Mark,"
294,2951422,Top Esports  vs Invictus Gaming ,IG vs Top Esports 8,2,LPL,LPL Spring 2022,Top Esports ,Invictus Gaming ,2022-03-13,8,blue,21,6,27,9,3,12,2,0,2,1,0,1,57.2,43.4,100.6,blue,0,,0,,0,,0,,0,1643,"Wayward,Tian,Knight,JackeyLove,Mark,","Zika,XUN,Yuekai,Wink,XinLiu,"
295,2961422,Invictus Gaming  vs Top Esports ,IG vs Top Esports 8,3,LPL,LPL Spring 2022,Invictus Gaming ,Top Esports ,2022-03-13,8,blue,12,2,14,8,2,10,3,0,3,1,0,1,48.4,38.7,87.1,blue,0,,0,,0,,0,,0,1497,"Zika,XUN,Yuekai,Wink,XinLiu,","Wayward,Tian,Knight,JackeyLove,Mark,"
296,2971422,Royal Never Give Up  vs Team WE ,Team WE vs RNG 8,1,LPL,LPL Spring 2022,Royal Never Give Up ,Team WE ,2022-03-13,8,red,4,16,20,5,10,15,1,0,1,0,2,2,45.0,54.3,99.3,blue,0,,0,,0,,0,,0,1684,"Bin,Wei,xiaohu,GALA,Ming,","Biubiu,beishang,xiye,Xing,Kedaya,"
297,2981422,Royal Never Give Up  vs Team WE ,Team WE vs RNG 8,2,LPL,LPL Spring 2022,Royal Never Give Up ,Team WE ,2022-03-13,8,red,4,19,23,3,8,11,3,0,3,0,2,2,49.8,61.1,110.9,blue,0,,0,,0,,0,,0,1972,"Bin,Wei,xiaohu,GALA,Ming,","Biubiu,beishang,xiye,Xing,Kedaya,"
298,2991422,TT  vs Victory Five ,V5 vs TT 9,1,LPL,LPL Spring 2022,TT ,Victory Five ,2022-03-14,9,red,5,18,23,3,9,12,2,0,2,0,1,1,43.3,53.3,96.6,red,0,,0,,0,,0,,0,1614,"New,Chieftain,Ucal,Puff,Southwind,","Rich,XLB,RooKie,Photic,Ppgod,"
299,3001422,Victory Five  vs TT ,V5 vs TT 9,2,LPL,LPL Spring 2022,Victory Five ,TT ,2022-03-14,9,blue,20,10,30,11,3,14,2,0,2,1,0,1,63.1,51.9,115.0,blue,0,,0,,0,,0,,0,1821,"Rich,XLB,RooKie,Photic,Ppgod,","New,Chieftain,Ucal,Puff,Southwind,"
300,3011422,Bilibili Gaming  vs Ultra Prime ,BLG vs Ultra Prime 9,1,LPL,LPL Spring 2022,Bilibili Gaming ,Ultra Prime ,2022-03-14,9,red,17,19,36,4,6,10,4,0,4,0,1,1,63.5,68.5,132.0,red,0,,0,,0,,0,,0,2239,"Breathe,WeiWei,FoFo,Uzi,Crisp,","Aliez,H4cker,Cryin,Elk,ShiauC,"
301,3021422,Bilibili Gaming  vs Ultra Prime ,BLG vs Ultra Prime 9,2,LPL,LPL Spring 2022,Bilibili Gaming ,Ultra Prime ,2022-03-14,9,blue,16,15,31,8,5,13,1,0,1,0,0,0,60.6,57.7,118.3,red,0,,0,,0,,0,,0,2019,"Breathe,WeiWei,FoFo,Uzi,Crisp,","Aliez,H4cker,Cryin,Elk,ShiauC,"
302,3031422,Bilibili Gaming  vs Ultra Prime ,BLG vs Ultra Prime 9,3,LPL,LPL Spring 2022,Bilibili Gaming ,Ultra Prime ,2022-03-14,9,blue,17,17,34,7,8,15,2,0,2,1,1,2,67.3,66.3,133.6,red,0,,0,,0,,0,,0,2261,"Breathe,WeiWei,FoFo,Uzi,Crisp,","Aliez,H4cker,Cryin,Elk,ShiauC,"
303,3041422,Funplus Phoenix  vs Invictus Gaming ,FPX vs IG 9,1,LPL,LPL Spring 2022,Funplus Phoenix ,Invictus Gaming ,2022-03-15,9,blue,17,14,31,10,6,16,3,0,3,1,0,1,61.0,55.6,116.6,red,0,,0,,0,,0,,0,1825,"Xiaolaohu,Clid,Care,Lwx,Hang,","Zika,XUN,Yuekai,Wink,XinLiu,"
304,3051422,Invictus Gaming  vs Funplus Phoenix ,FPX vs IG 9,2,LPL,LPL Spring 2022,Invictus Gaming ,Funplus Phoenix ,2022-03-15,9,red,1,16,17,3,8,11,1,0,1,0,1,1,37.5,49.1,86.6,blue,0,,0,,0,,0,,0,1438,"Zika,XUN,Yuekai,Wink,XinLiu,","Xiaolaohu,Clid,Care,Lwx,Hang,"
305,3061422,Edward Gaming  vs LNG Esports ,EDG vs LNG Esports 9,1,LPL,LPL Spring 2022,Edward Gaming ,LNG Esports ,2022-03-15,9,red,12,15,27,6,7,13,3,0,3,0,2,2,66.4,72.0,138.4,blue,0,,0,,0,,0,,0,2237,"Flandre,Jiejie,Scout,Viper,meiko,","Ale,Tarzan,Doinb,Light,Iwandy,"
306,3071422,LNG Esports  vs Edward Gaming ,EDG vs LNG Esports 9,2,LPL,LPL Spring 2022,LNG Esports ,Edward Gaming ,2022-03-15,9,blue,10,5,15,7,2,9,4,0,4,0,0,0,52.0,47.3,99.3,blue,0,,0,,0,,0,,0,1718,"Ale,Tarzan,Doinb,Light,Iwandy,","Flandre,Jiejie,Scout,Viper,meiko,"
307,3081422,Top Esports  vs Anyone s Legend ,Top Esports vs AL 9,1,LPL,LPL Spring 2022,Top Esports ,Anyone s Legend ,2022-03-16,9,blue,19,5,24,9,3,12,3,0,3,0,1,1,60.7,49.6,110.3,blue,0,,0,,0,,0,,0,1764,"Wayward,Tian,Knight,JackeyLove,Mark,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
308,3091422,Anyone s Legend  vs Top Esports ,Top Esports vs AL 9,2,LPL,LPL Spring 2022,Anyone s Legend ,Top Esports ,2022-03-16,9,red,2,21,23,1,9,10,0,0,0,0,1,1,34.4,49.5,83.9,red,0,,0,,0,,0,,0,1390,"Zdz,Xiaohao,Forge,Betty,Qiuqiu,","Wayward,Tian,Knight,JackeyLove,Mark,"
309,3101422,JD Gaming  vs Rare Atom ,Rare Atom vs JD Gaming 9,1,LPL,LPL Spring 2022,JD Gaming ,Rare Atom ,2022-03-17,9,blue,15,6,21,10,2,12,4,0,4,1,0,1,55.9,47.7,103.6,blue,0,,0,,0,,0,,0,1690,"369,Kanavi,Yagao,Hope,Missing,","Cube,Leyan,Strive,iBOY,yuyanjia,"
310,3111422,JD Gaming  vs Rare Atom ,Rare Atom vs JD Gaming 9,2,LPL,LPL Spring 2022,JD Gaming ,Rare Atom ,2022-03-17,9,blue,21,7,28,10,1,11,2,0,2,0,0,0,58.7,50.0,108.7,blue,0,,0,,0,,0,,0,1867,"369,Kanavi,Yagao,Hope,Missing,","Cube,Leyan,Strive,iBOY,yuyanjia,"
311,3121422,Team WE  vs TT ,Team WE vs TT 9,1,LPL,LPL Spring 2022,Team WE ,TT ,2022-03-17,9,blue,5,3,8,8,4,12,0,0,0,1,0,1,45.3,41.9,87.19999999999999,red,0,,0,,0,,0,,0,1476,"Biubiu,beishang,xiye,Xing,Kedaya,","New,Chieftain,Ucal,Puff,Southwind,"
312,3131422,TT  vs Team WE ,Team WE vs TT 9,2,LPL,LPL Spring 2022,TT ,Team WE ,2022-03-17,9,blue,23,6,29,10,1,11,3,0,3,1,0,1,58.2,42.3,100.5,blue,0,,0,,0,,0,,0,1668,"New,frigid,Ucal,Puff,Southwind,","Biubiu,beishang,xiye,Xing,Kedaya,"
313,3141422,Team WE  vs TT ,Team WE vs TT 9,3,LPL,LPL Spring 2022,Team WE ,TT ,2022-03-17,9,red,3,14,17,1,10,11,1,0,1,0,1,1,37.9,51.6,89.5,blue,0,,0,,0,,0,,0,1487,"Biubiu,beishang,xiye,Xing,Kedaya,","New,frigid,Ucal,Puff,Southwind,"
314,3151422,Top Esports  vs LGD Gaming ,Top Esports vs LGD Gaming 9,1,LPL,LPL Spring 2022,Top Esports ,LGD Gaming ,2022-03-18,9,blue,16,3,19,10,1,11,3,0,3,1,0,1,56.0,39.8,95.8,blue,0,,0,,0,,0,,0,1563,"Wayward,Tian,Knight,JackeyLove,Mark,","Garvey,Shad0w,Jay,Eric,jinjiao,"
315,3161422,LGD Gaming  vs Top Esports ,Top Esports vs LGD Gaming 9,2,LPL,LPL Spring 2022,LGD Gaming ,Top Esports ,2022-03-18,9,red,8,25,33,2,11,13,0,0,0,0,1,1,46.2,61.5,107.7,blue,0,,0,,0,,0,,0,1733,"Garvey,Shad0w,Jay,Eric,jinjiao,","Wayward,Tian,Knight,JackeyLove,Mark,"
316,3171422,Invictus Gaming  vs Weibo Gaming ,WBG vs IG 9,1,LPL,LPL Spring 2022,Invictus Gaming ,Weibo Gaming ,2022-03-18,9,red,5,11,16,3,8,11,3,0,3,0,1,1,53.0,61.6,114.6,blue,0,,0,,0,,0,,0,1923,"Zika,XUN,Yuekai,Wink,Ke,","TheShy,SofM,Angel,huanfeng,ON,"
317,3181422,Invictus Gaming  vs Weibo Gaming ,WBG vs IG 9,2,LPL,LPL Spring 2022,Invictus Gaming ,Weibo Gaming ,2022-03-18,9,red,6,16,22,3,8,11,3,0,3,0,0,0,46.5,55.4,101.9,red,0,,0,,0,,0,,0,1768,"Zika,XUN,Yuekai,Wink,Ke,","TheShy,SofM,Angel,huanfeng,ON,"
318,3191422,Ultra Prime  vs Royal Never Give Up ,RNG vs Ultra Prime 9,1,LPL,LPL Spring 2022,Ultra Prime ,Royal Never Give Up ,2022-03-19,9,red,12,25,37,3,8,11,0,0,0,0,1,1,51.6,61.3,112.9,blue,0,,0,,0,,0,,0,1872,"Aliez,H4cker,Cryin,Elk,ShiauC,","Bin,Wei,xiaohu,GALA,Ming,"
319,3201422,Ultra Prime  vs Royal Never Give Up ,RNG vs Ultra Prime 9,2,LPL,LPL Spring 2022,Ultra Prime ,Royal Never Give Up ,2022-03-19,9,red,10,23,33,1,11,12,0,0,0,0,1,1,44.6,58.2,102.8,blue,0,,0,,0,,0,,0,1673,"Aliez,H4cker,Cryin,Elk,ShiauC,","Bin,Wei,xiaohu,GALA,Ming,"
320,3211422,Edward Gaming  vs Rare Atom ,EDG vs Rare Atom 9,1,LPL,LPL Spring 2022,Edward Gaming ,Rare Atom ,2022-03-19,9,blue,16,3,19,11,1,12,3,0,3,1,0,1,59.3,45.8,105.1,blue,0,,0,,0,,0,,0,1751,"Flandre,Jiejie,Scout,Viper,meiko,","Cube,Leyan,Strive,iBOY,yuyanjia,"
321,3221422,Rare Atom  vs Edward Gaming ,EDG vs Rare Atom 9,2,LPL,LPL Spring 2022,Rare Atom ,Edward Gaming ,2022-03-19,9,red,5,12,17,2,10,12,2,0,2,0,1,1,57.0,64.9,121.9,red,0,,0,,0,,0,,0,2187,"Cube,Leyan,Strive,iBOY,yuyanjia,","Flandre,Jiejie,Scout,Viper,meiko,"
322,3231422,Victory Five  vs Funplus Phoenix ,FPX vs V5 9,1,LPL,LPL Spring 2022,Victory Five ,Funplus Phoenix ,2022-03-19,9,blue,12,14,26,8,8,16,3,0,3,0,2,2,63.5,63.7,127.2,blue,0,,0,,0,,0,,0,2089,"Rich,Karsa,RooKie,Photic,Ppgod,","Xiaolaohu,Clid,Care,Lwx,Hang,"
323,3241422,Funplus Phoenix  vs Victory Five ,FPX vs V5 9,2,LPL,LPL Spring 2022,Funplus Phoenix ,Victory Five ,2022-03-19,9,red,9,24,33,3,10,13,1,0,1,0,1,1,43.3,52.8,96.1,red,0,,0,,0,,0,,0,1459,"Xiaolaohu,Clid,Care,Lwx,Hang,","Rich,Karsa,RooKie,Photic,Ppgod,"
324,3251422,Bilibili Gaming  vs LGD Gaming ,BLG vs LGD Gaming 9,1,LPL,LPL Spring 2022,Bilibili Gaming ,LGD Gaming ,2022-03-20,9,blue,11,5,16,9,3,12,3,0,3,1,0,1,56.1,47.1,103.2,blue,0,,0,,0,,0,,0,1850,"Breathe,WeiWei,FoFo,Doggo,Crisp,","fearness,Kui,Jay,Eric,jinjiao,"
325,3261422,LGD Gaming  vs Bilibili Gaming ,BLG vs LGD Gaming 9,2,LPL,LPL Spring 2022,LGD Gaming ,Bilibili Gaming ,2022-03-20,9,red,9,21,30,1,11,12,1,0,1,1,0,1,55.2,65.2,120.4,red,0,,0,,0,,0,,0,1951,"Garvey,Kui,YeG,Eric,jinjiao,","Breathe,WeiWei,FoFo,Doggo,Crisp,"
326,3271422,Team WE  vs Anyone s Legend ,AL vs Team WE 9,1,LPL,LPL Spring 2022,Team WE ,Anyone s Legend ,2022-03-20,9,blue,13,10,23,9,4,13,2,0,2,2,0,2,66.9,59.4,126.3,red,0,,0,,0,,0,,0,2109,"Biubiu,beishang,xiye,Xing,Kedaya,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
327,3281422,Team WE  vs Anyone s Legend ,AL vs Team WE 9,2,LPL,LPL Spring 2022,Team WE ,Anyone s Legend ,2022-03-20,9,blue,22,7,29,9,2,11,3,0,3,1,0,1,60.7,47.5,108.2,blue,0,,0,,0,,0,,0,2002,"Biubiu,beishang,xiye,Xing,Kedaya,","Zdz,Xiaohao,Forge,Betty,Qiuqiu,"
328,3291422,Weibo Gaming  vs JD Gaming ,JD Gaming vs WBG 9,1,LPL,LPL Spring 2022,Weibo Gaming ,JD Gaming ,2022-03-20,9,red,9,10,19,3,9,12,1,0,1,0,1,1,48.8,54.8,103.6,blue,0,,0,,0,,0,,0,1759,"TheShy,SofM,Angel,huanfeng,ON,","369,Kanavi,Yagao,Hope,Missing,"
329,3301422,JD Gaming  vs Weibo Gaming ,JD Gaming vs WBG 9,2,LPL,LPL Spring 2022,JD Gaming ,Weibo Gaming ,2022-03-20,9,blue,15,3,18,10,1,11,4,0,4,1,0,1,60.1,46.3,106.4,blue,0,,0,,0,,0,,0,1904,"369,Kanavi,Yagao,Hope,Missing,","TheShy,SofM,Angel,huanfeng,ON,"
330,3311422,OMG  vs Funplus Phoenix ,FPX vs OMG 8,1,LPL,LPL Spring 2022,OMG ,Funplus Phoenix ,2022-03-23,8,red,13,26,39,1,8,9,1,0,1,0,1,1,48.1,58.9,107.0,red,0,,0,,0,,0,,0,1687,"shanji,AKi,Creme,Able,cold,","Xiaolaohu,Clid,Care,Lwx,Hang,"
